"EXPOCODE","STNNBR","DATE","LATITUDE","LONGITUDE","CTDPRS","CTDTMP","CTDSAL","SALNTY","OXYGEN","OXYGEN_FLAG_W","SF6","SF6_FLAG_W","CFC12","CFC12_FLAG_W"
"18DL20200722",99,20200802,57.38492,-51.80214,"2249.794","3.4217","34.9203","-999","-999",9,"1.353",2,"1.712",2
"18DL20200722",99,20200802,57.3852,-51.80316,"2009.847","3.4664","34.9018","-999","-999",9,"1.805",2,"1.924",2
"18DL20200722",99,20200802,57.38558,-51.803,"1769.726","3.3774","34.8749","-999","-999",9,"2.312",2,"2.167",2
"18DL20200722",99,20200802,57.38652,-51.80364,"1530.01","3.3175","34.8609","-999","-999",9,"2.63",2,"2.254",2
"18DL20200722",99,20200802,57.38806,-51.80382,"1286.972","3.2988","34.8557","-999","-999",9,"2.698",2,"2.256",2
"18DL20200722",99,20200802,57.3892,-51.8035,"1073.285","3.3008","34.8537","-999","-999",9,"2.684",2,"2.26",2
"18DL20200722",99,20200802,57.3899,-51.80354,"870.028","3.3336","34.8539","-999","-999",9,"2.759",2,"2.268",2
"18DL20200722",99,20200802,57.39086,-51.80354,"679.104","3.3795","34.8511","-999","-999",9,"2.844",2,"2.237",2
"18DL20200722",99,20200802,57.39164,-51.8035,"509.924","3.4628","34.8478","-999","-999",9,"2.903",2,"2.248",2
"18DL20200722",99,20200802,57.39245,-51.80406,"359.584","3.5651","34.8402","-999","-999",9,"2.961",2,"2.26",2
"18DL20200722",99,20200802,57.39352,-51.80492,"220.572","3.8362","34.8302","-999","-999",9,"2.958",2,"2.247",2
"18DL20200722",99,20200802,57.3945,-51.80566,"100.24","3.7432","34.7261","-999","-999",9,"3.349",2,"2.396",2
"18DL20200722",99,20200802,57.39507,-51.80612,"49.737","3.9793","34.6142","-999","-999",9,"3.467",2,"2.427",2
"18DL20200722",99,20200802,57.39568,-51.80642,"24.471","6.9996","34.545","34.5592","320.6",2,"3.268",2,"2.204",2
"18DL20200722",99,20200802,57.3964,-51.80662,"2.734","10.0134","34.4807","34.787","294.9",2,"3.033",2,"1.937",2
"18DL20200722",106,20200802,57.79956,-51.33552,"3676.443","1.8169","34.8919","34.8899","293.8",2,"1.959",2,"2.052",2
"18DL20200722",106,20200802,57.79964,-51.33564,"3590.408","1.8249","34.8925","-999","-999",9,"2.006",2,"2.038",2
"18DL20200722",106,20200802,57.79964,-51.33522,"3489.445","2.0078","34.8976","-999","-999",9,"1.854",2,"1.935",2
"18DL20200722",106,20200802,57.79944,-51.3354,"3380.139","2.2349","34.9051","-999","-999",9,"1.546",2,"1.66",2
"18DL20200722",106,20200802,57.79966,-51.33483,"3249.865","2.3875","34.9108","-999","-999",9,"1.393",2,"1.601",2
"18DL20200722",106,20200802,57.79991,-51.33486,"3119.641","2.5452","34.9166","-999","-999",9,"1.247",2,"1.518",2
"18DL20200722",106,20200802,57.79976,-51.33544,"2940.613","2.7654","34.9211","-999","-999",9,"1.238",2,"1.561",2
"18DL20200722",106,20200802,57.79996,-51.3351,"2739.975","2.9703","34.924","-999","-999",9,"1.088",2,"1.528",2
"18DL20200722",106,20200802,57.80068,-51.33474,"2519.342","3.1774","34.9219","34.9198","277.7",2,"1.399",2,"1.64",2
"18DL20200722",106,20200802,57.80074,-51.33526,"2290.524","3.3663","34.9207","-999","-999",9,"1.343",2,"1.69",2
"18DL20200722",106,20200802,57.80028,-51.33568,"2039.627","3.4821","34.9104","-999","-999",9,"1.601",2,"1.803",2
"18DL20200722",106,20200802,57.80067,-51.33526,"1789.53","3.3852","34.8789","-999","-999",9,"2.196",2,"2.12",2
"18DL20200722",106,20200802,57.8008,-51.33538,"1549.657","3.3403","34.8657","-999","-999",9,"2.413",2,"2.214",2
"18DL20200722",106,20200802,57.80089,-51.3357,"1299.891","3.3482","34.8641","-999","-999",9,"2.558",2,"2.226",2
"18DL20200722",106,20200802,57.80128,-51.33584,"1069.85","3.3304","34.8571","-999","-999",9,"2.636",2,"2.231",2
"18DL20200722",106,20200802,57.80119,-51.33573,"869.441","3.338","34.8534","-999","-999",9,"2.767",2,"2.225",2
"18DL20200722",106,20200802,57.80124,-51.3361,"680.186","3.3239","34.8429","-999","-999",9,"2.794",2,"2.262",2
"18DL20200722",106,20200802,57.8019,-51.3356,"509.82","3.3799","34.8384","-999","-999",9,"2.941",2,"2.242",2
"18DL20200722",106,20200802,57.80258,-51.33488,"360.209","3.4309","34.823","-999","-999",9,"2.9",2,"2.248",2
"18DL20200722",106,20200802,57.80324,-51.33454,"219.978","3.7797","34.8276","-999","-999",9,"2.955",2,"2.228",2
"18DL20200722",106,20200802,57.80338,-51.33493,"100.309","3.7816","34.7255","-999","-999",9,"3.172",2,"2.316",2
"18DL20200722",106,20200802,57.8034,-51.33518,"49.782","4.9584","34.6162","-999","-999",9,"3.367",2,"2.336",2
"18DL20200722",106,20200802,57.80356,-51.33514,"24.284","8.8493","34.4829","34.4987","300.8",2,"2.893",2,"1.995",2
"18DL20200722",106,20200802,57.80372,-51.33512,"2.673","10.7263","34.4948","34.4941","289",2,"2.846",2,"1.863",2
"18DL20200722",109,20200803,58.19398,-50.86244,"3602.439","1.6826","34.8878","34.8863","296.4",2,"2.318",2,"2.107",2
"18DL20200722",109,20200803,58.19384,-50.86143,"3519.495","1.9356","34.8959","-999","-999",9,"2.003",2,"1.999",2
"18DL20200722",109,20200803,58.19411,-50.86078,"3430.243","2.071","34.9009","-999","-999",9,"1.817",2,"1.828",2
"18DL20200722",109,20200803,58.1945,-50.86066,"3320.551","2.2868","34.9063","-999","-999",9,"1.507",2,"1.703",2
"18DL20200722",109,20200803,58.1945,-50.85992,"3200.183","2.4609","34.9124","-999","-999",9,"1.359",2,"1.585",2
"18DL20200722",109,20200803,58.19456,-50.8592,"3059.95","2.6445","34.9193","-999","-999",9,"1.321",2,"1.548",2
"18DL20200722",109,20200803,58.19486,-50.86099,"2901.334","2.8553","34.9255","-999","-999",9,"1.243",2,"1.509",2
"18DL20200722",109,20200803,58.19478,-50.86368,"2709.671","2.9448","34.9134","-999","-999",9,"1.577",2,"1.697",2
"18DL20200722",109,20200803,58.19494,-50.86398,"2500.686","3.0318","34.9157","-999","-999",9,"1.444",2,"1.682",2
"18DL20200722",109,20200803,58.1949,-50.8651,"2268.722","3.2607","34.9218","34.9215","277.4",2,"1.435",2,"1.68",2
"18DL20200722",109,20200803,58.1951,-50.8659,"2020.475","3.4565","34.915","-999","-999",9,"1.549",2,"1.827",2
"18DL20200722",109,20200803,58.19554,-50.86689,"1770.352","3.3907","34.8807","-999","-999",9,"2.128",2,"2.055",2
"18DL20200722",109,20200803,58.19582,-50.86744,"1531.186","3.3089","34.8602","-999","-999",9,"2.554",2,"2.187",2
"18DL20200722",109,20200803,58.19584,-50.86664,"1290.736","3.2826","34.8541","-999","-999",9,"2.732",2,"2.276",2
"18DL20200722",109,20200803,58.19588,-50.86692,"1070.094","3.2752","34.8507","-999","-999",9,"2.673",2,"2.285",2
"18DL20200722",109,20200803,58.19552,-50.86706,"869.865","3.3062","34.8499","-999","-999",9,"2.773",2,"2.229",2
"18DL20200722",109,20200803,58.19556,-50.86782,"679.929","3.359","34.8481","-999","-999",9,"2.893",2,"2.244",2
"18DL20200722",109,20200803,58.19538,-50.86722,"509.689","3.4343","34.8423","-999","-999",9,"2.882",2,"2.261",2
"18DL20200722",109,20200803,58.19534,-50.86637,"360.266","3.5108","34.8313","-999","-999",9,"2.984",2,"2.232",2
"18DL20200722",109,20200803,58.1959,-50.86624,"220.852","3.9222","34.8403","-999","-999",9,"3.111",2,"2.214",2
"18DL20200722",109,20200803,58.19576,-50.86576,"99.665","3.8083","34.7455","-999","-999",9,"3.254",2,"2.315",2
"18DL20200722",109,20200803,58.19582,-50.8656,"49.582","4.4441","34.607","-999","-999",9,"3.361",2,"2.244",2
"18DL20200722",109,20200803,58.1959,-50.86552,"24.67","8.6498","34.4892","34.5081","302.7",2,"3.201",2,"2.102",2
"18DL20200722",109,20200803,58.19602,-50.86538,"3.675","9.529","34.4053","34.4061","295.2",2,"2.974",2,"1.992",2
"18DL20200722",118,20200804,58.63454,-50.40876,"3569.363","1.6221","34.885","34.8844","298.2",2,"2.129",2,"2.086",2
"18DL20200722",118,20200804,58.63466,-50.40838,"3519.673","1.6715","34.8856","-999","-999",9,"2.099",2,"2.091",2
"18DL20200722",118,20200804,58.63462,-50.40842,"3429.945","1.8903","34.8936","-999","-999",9,"1.956",2,"2.048",2
"18DL20200722",118,20200804,58.6348,-50.40848,"3320.355","2.1373","34.8986","-999","-999",9,"1.695",2,"1.861",2
"18DL20200722",118,20200804,58.6349,-50.40812,"3200.161","2.3601","34.9067","-999","-999",9,"1.513",2,"1.662",2
"18DL20200722",118,20200804,58.63501,-50.40794,"3059.955","2.5298","34.9135","-999","-999",9,"1.311",2,"1.584",2
"18DL20200722",118,20200804,58.63554,-50.40844,"2900.25","2.7281","34.9201","-999","-999",9,"1.231",2,"1.539",2
"18DL20200722",118,20200804,58.63566,-50.40824,"2709.523","2.9188","34.9224","-999","-999",9,"1.23",2,"1.547",2
"18DL20200722",118,20200804,58.63564,-50.40752,"2499.802","3.0912","34.9199","-999","-999",9,"1.431",2,"1.615",2
"18DL20200722",118,20200804,58.63626,-50.4072,"2269.416","3.2672","34.9199","34.92","278",2,"1.433",2,"1.668",2
"18DL20200722",118,20200804,58.6361,-50.40718,"2020.539","3.452","34.9173","-999","-999",9,"1.369",2,"1.715",2
"18DL20200722",118,20200804,58.63694,-50.4087,"1769.926","3.4118","34.8873","-999","-999",9,"2.083",2,"2.051",2
"18DL20200722",118,20200804,58.6365,-50.40924,"1529.127","3.3446","34.8677","-999","-999",9,"2.341",2,"2.166",2
"18DL20200722",118,20200804,58.63696,-50.40888,"1290.261","3.289","34.8551","-999","-999",9,"2.659",2,"2.252",2
"18DL20200722",118,20200804,58.63698,-50.40882,"1069.756","3.2749","34.8508","-999","-999",9,"2.755",2,"2.277",2
"18DL20200722",118,20200804,58.63756,-50.40906,"870.293","3.3126","34.8527","-999","-999",9,"2.721",2,"2.243",2
"18DL20200722",118,20200804,58.6375,-50.40918,"679.601","3.3925","34.8564","-999","-999",9,"2.676",2,"2.188",2
"18DL20200722",118,20200804,58.6378,-50.40892,"509.929","3.4504","34.8523","-999","-999",9,"2.788",2,"2.245",2
"18DL20200722",118,20200804,58.63836,-50.40916,"360.174","3.6229","34.8577","-999","-999",9,"2.885",2,"2.169",2
"18DL20200722",118,20200804,58.63882,-50.40956,"220","3.777","34.8408","-999","-999",9,"2.918",2,"2.236",2
"18DL20200722",118,20200804,58.63916,-50.40946,"100.122","3.8733","34.7425","-999","-999",9,"3.228",2,"2.391",2
"18DL20200722",118,20200804,58.63922,-50.40951,"49.82","4.9788","34.6053","34.6123","-999",9,"3.371",2,"2.39",2
"18DL20200722",118,20200804,58.63916,-50.40958,"3.2","9.5927","34.4855","34.4889","295.4",2,"3.077",2,"1.972",2
"18DL20200722",120,20200804,59.05429,-49.94496,"3515.918","1.6878","34.8869","34.8863","296.7",2,"2.195",2,"2.127",2
"18DL20200722",120,20200804,59.05361,-49.94432,"3449.181","1.6942","34.8869","-999","-999",9,"2.087",2,"2.115",2
"18DL20200722",120,20200804,59.05284,-49.9435,"3369","1.9157","34.8912","-999","-999",9,"2.103",2,"2.006",2
"18DL20200722",120,20200804,59.05196,-49.94294,"3269.141","2.1559","34.9001","-999","-999",9,"1.613",2,"1.797",2
"18DL20200722",120,20200804,59.051,-49.94262,"3150.521","2.3792","34.9066","-999","-999",9,"1.438",2,"1.666",2
"18DL20200722",120,20200804,59.05012,-49.94233,"3020.65","2.5859","34.9172","-999","-999",9,"1.16",2,"1.536",2
"18DL20200722",120,20200804,59.04902,-49.94066,"2859.783","2.7634","34.9192","-999","-999",9,"1.262",2,"1.594",2
"18DL20200722",120,20200804,59.04877,-49.93847,"2660.547","2.9362","34.9185","-999","-999",9,"1.396",2,"1.603",2
"18DL20200722",120,20200804,59.04918,-49.9374,"2440.94","3.1368","34.9202","-999","-999",9,"1.282",2,"1.626",2
"18DL20200722",120,20200804,59.04845,-49.93658,"2209.472","3.3452","34.9168","34.9165","278.5",2,"1.606",2,"1.745",2
"18DL20200722",120,20200804,59.04752,-49.9352,"1970.098","3.467","34.9038","-999","-999",9,"1.737",2,"1.912",2
"18DL20200722",120,20200804,59.04638,-49.933,"1730.166","3.3661","34.8713","-999","-999",9,"2.376",2,"2.19",2
"18DL20200722",120,20200804,59.04624,-49.93093,"1500.855","3.2864","34.854","-999","-999",9,"2.667",2,"2.266",2
"18DL20200722",120,20200804,59.0451,-49.9294,"1280.079","3.2763","34.8506","-999","-999",9,"2.745",2,"2.295",2
"18DL20200722",120,20200804,59.044,-49.92719,"1071.382","3.2944","34.8511","-999","-999",9,"2.943",2,"2.279",2
"18DL20200722",120,20200804,59.0432,-49.92532,"870.236","3.3517","34.8531","-999","-999",9,"2.765",2,"2.283",2
"18DL20200722",120,20200804,59.0423,-49.92382,"680.002","3.4646","34.8564","-999","-999",9,"2.775",2,"2.235",2
"18DL20200722",120,20200804,59.04135,-49.92232,"509.459","3.5688","34.851","-999","-999",9,"2.815",2,"2.23",2
"18DL20200722",120,20200804,59.0412,-49.92176,"360.556","3.8064","34.8547","-999","-999",9,"2.805",2,"2.165",2
"18DL20200722",120,20200804,59.04096,-49.92122,"219.804","4.0308","34.8345","-999","-999",9,"3.035",2,"2.224",2
"18DL20200722",120,20200804,59.04056,-49.9203,"100.34","4.0419","34.7457","-999","-999",9,"3.216",2,"2.322",2
"18DL20200722",120,20200804,59.04036,-49.92002,"50.205","4.1354","34.5757","-999","-999",9,"3.448",2,"2.313",2
"18DL20200722",120,20200804,59.04014,-49.91951,"24.571","7.3685","34.3834","34.4036","315.4",2,"3.314",2,"2.255",2
"18DL20200722",120,20200804,59.03986,-49.91882,"3.562","8.8519","34.3722","33.6529","300.8",2,"2.989",2,"2.051",2
"18DL20200722",124,20200804,59.48068,-49.47566,"3445.491","1.6559","34.8858","34.8886","297.3",2,"2.207",2,"2.113",2
"18DL20200722",124,20200804,59.48079,-49.47596,"3381.176","1.7258","34.8873","-999","-999",9,"2.037",2,"2.042",2
"18DL20200722",124,20200804,59.48064,-49.47685,"3300.826","1.8985","34.8945","-999","-999",9,"1.883",2,"1.97",2
"18DL20200722",124,20200804,59.48016,-49.47698,"3199.06","2.1554","34.9023","-999","-999",9,"1.606",2,"1.74",2
"18DL20200722",124,20200804,59.48034,-49.47731,"3080.867","2.345","34.907","-999","-999",9,"1.412",2,"1.603",2
"18DL20200722",124,20200804,59.48002,-49.47754,"2949.107","2.501","34.9132","-999","-999",9,"1.304",2,"1.528",2
"18DL20200722",124,20200804,59.47978,-49.47876,"2790.241","2.7149","34.9185","-999","-999",9,"1.327",2,"1.508",2
"18DL20200722",124,20200804,59.47923,-49.4776,"2606.053","2.8983","34.9198","-999","-999",9,"1.282",2,"1.555",2
"18DL20200722",124,20200804,59.47902,-49.4771,"2410.796","3.0653","34.9191","-999","-999",9,"1.218",2,"1.599",2
"18DL20200722",124,20200804,59.47858,-49.47746,"2191.623","3.2531","34.9164","34.9199","278.9",2,"1.57",2,"1.711",2
"18DL20200722",124,20200804,59.47875,-49.47868,"1958.724","3.4193","34.9124","-999","-999",9,"1.625",2,"1.815",2
"18DL20200722",124,20200804,59.47796,-49.47738,"1727.403","3.4049","34.8868","-999","-999",9,"2.104",2,"2.051",2
"18DL20200722",124,20200804,59.47758,-49.47688,"1501.9","3.3618","34.8701","-999","-999",9,"2.365",2,"2.18",2
"18DL20200722",124,20200804,59.47714,-49.47864,"1279.65","3.3086","34.8572","-999","-999",9,"2.571",2,"2.244",2
"18DL20200722",124,20200804,59.47548,-49.47922,"1066.277","3.3217","34.8556","-999","-999",9,"2.732",2,"2.231",2
"18DL20200722",124,20200804,59.47414,-49.47936,"873.835","3.3552","34.8532","-999","-999",9,"2.763",2,"2.233",2
"18DL20200722",124,20200804,59.47416,-49.47974,"679.847","3.3746","34.841","-999","-999",9,"2.952",2,"2.222",2
"18DL20200722",124,20200804,59.47384,-49.47894,"512.392","3.5674","34.8502","-999","-999",9,"2.927",2,"2.213",2
"18DL20200722",124,20200804,59.47384,-49.47894,"359.882","3.8428","34.861","-999","-999",9,"2.758",2,"2.161",2
"18DL20200722",124,20200804,59.47422,-49.47924,"220.169","3.9793","34.8286","-999","-999",9,"3.072",2,"2.188",2
"18DL20200722",124,20200804,59.47428,-49.4792,"99.849","4.9692","34.8863","-999","-999",9,"3",2,"2.137",2
"18DL20200722",124,20200804,59.4741,-49.47888,"50.193","4.6881","34.6165","-999","-999",9,"3.533",2,"2.324",2
"18DL20200722",124,20200804,59.47392,-49.47852,"24.564","8.1785","34.431","34.446","304",2,"3.09",2,"2.093",2
"18DL20200722",124,20200804,59.4737,-49.47801,"2.732","9.1129","34.4017","34.4045","295.1",2,"2.953",2,"1.956",2
"18DL20200722",128,20200805,59.73825,-49.1584,"3267.607","1.6483","34.8853","34.8861","297.3",2,"2.293",2,"2.095",2
"18DL20200722",128,20200805,59.7381,-49.15803,"3199.816","1.673","34.8853","-999","-999",9,"2.216",2,"2.085",2
"18DL20200722",128,20200805,59.73756,-49.15848,"3121.968","1.8472","34.8866","-999","-999",9,"2.165",2,"2.049",2
"18DL20200722",128,20200805,59.737,-49.15814,"3020.668","1.9853","34.8919","-999","-999",9,"1.97",2,"1.942",2
"18DL20200722",128,20200805,59.73696,-49.15754,"2900.518","2.2208","34.8948","-999","-999",9,"2.031",2,"1.889",2
"18DL20200722",128,20200805,59.7367,-49.15676,"2769.946","2.4797","34.9086","-999","-999",9,"1.624",2,"1.664",2
"18DL20200722",128,20200805,59.73656,-49.15602,"2620.728","2.7183","34.9194","-999","-999",9,"1.339",2,"1.545",2
"18DL20200722",128,20200805,59.73628,-49.15616,"2460.329","2.8661","34.9179","-999","-999",9,"1.366",2,"1.611",2
"18DL20200722",128,20200805,59.73542,-49.1551,"2259.497","3.0126","34.9137","34.9148","280.8",2,"1.461",2,"1.674",2
"18DL20200722",128,20200805,59.7347,-49.1549,"2059.927","3.2227","34.9137","-999","-999",9,"1.519",2,"1.727",2
"18DL20200722",128,20200805,59.73432,-49.1536,"1849.903","3.3861","34.9112","-999","-999",9,"1.604",2,"1.818",2
"18DL20200722",128,20200805,59.73429,-49.1522,"1639.713","3.4179","34.8929","-999","-999",9,"2.061",2,"2.005",2
"18DL20200722",128,20200805,59.73428,-49.15284,"1430.425","3.3615","34.8726","-999","-999",9,"2.39",2,"2.16",2
"18DL20200722",128,20200805,59.7334,-49.15233,"1230.496","3.3404","34.863","-999","-999",9,"2.625",2,"2.201",2
"18DL20200722",128,20200805,59.73284,-49.1521,"1029.166","3.4432","34.8713","-999","-999",9,"2.532",2,"2.144",2
"18DL20200722",128,20200805,59.73214,-49.15068,"840.526","3.4996","34.8694","-999","-999",9,"2.577",2,"2.132",2
"18DL20200722",128,20200805,59.73122,-49.1486,"661.604","3.6011","34.8668","-999","-999",9,"2.708",2,"2.15",2
"18DL20200722",128,20200805,59.73044,-49.14671,"478.908","3.8133","34.8664","-999","-999",9,"2.783",2,"2.159",2
"18DL20200722",128,20200805,59.72998,-49.14634,"329.228","4.2623","34.8941","-999","-999",9,"2.809",2,"2.104",2
"18DL20200722",128,20200805,59.72974,-49.14542,"209.012","4.468","34.8758","-999","-999",9,"2.979",2,"2.108",2
"18DL20200722",128,20200805,59.72964,-49.14478,"99.217","4.0191","34.7012","-999","-999",9,"3.393",2,"2.288",2
"18DL20200722",128,20200805,59.72974,-49.14486,"49.284","5.1589","34.6035","-999","-999",9,"3.444",2,"2.303",2
"18DL20200722",128,20200805,59.72966,-49.1446,"24.655","7.2442","34.4446","34.4445","295.9",2,"3.318",2,"2.122",2
"18DL20200722",128,20200805,59.72942,-49.14373,"3.283","8.1503","34.4158","34.4184","303.1",2,"3.013",2,"2.025",2
"18DL20200722",132,20200805,59.98616,-48.89564,"3054.527","1.7559","34.8872","34.8886","295.5",2,"2.228",2,"2.065",2
"18DL20200722",132,20200805,59.98636,-48.8962,"2940.798","1.832","34.8887","-999","-999",9,"2.212",2,"2.006",2
"18DL20200722",132,20200805,59.98659,-48.89676,"2860.388","2.0267","34.8954","-999","-999",9,"1.915",2,"1.876",2
"18DL20200722",132,20200805,59.98672,-48.89686,"2759.804","2.2182","34.9009","-999","-999",9,"1.609",2,"1.717",2
"18DL20200722",132,20200805,59.9871,-48.89704,"2639.841","2.4497","34.9098","-999","-999",9,"1.476",2,"1.598",2
"18DL20200722",132,20200805,59.98736,-48.89748,"2499.541","2.668","34.9217","-999","-999",9,"1.111",2,"1.483",2
"18DL20200722",132,20200805,59.98748,-48.89766,"2339.767","2.7882","34.9223","-999","-999",9,"1.228",2,"1.481",2
"18DL20200722",132,20200805,59.98776,-48.8977,"2159.9","2.9702","34.9189","-999","-999",9,"1.36",2,"1.55",2
"18DL20200722",132,20200805,59.98774,-48.89726,"1979.085","3.167","34.9169","34.9189","278.7",2,"1.45",2,"1.657",2
"18DL20200722",132,20200805,59.98784,-48.89702,"1779.431","3.3884","34.9131","-999","-999",9,"1.673",2,"1.776",2
"18DL20200722",132,20200805,59.98802,-48.89698,"1580.24","3.4231","34.8948","-999","-999",9,"1.855",2,"1.948",2
"18DL20200722",132,20200805,59.9882,-48.89704,"1380.431","3.3379","34.8669","-999","-999",9,"2.464",2,"2.179",2
"18DL20200722",132,20200805,59.98876,-48.8976,"979.978","3.2984","34.8515","-999","-999",9,"2.573",2,"2.221",2
"18DL20200722",132,20200805,59.98882,-48.89853,"800.003","3.5004","34.868","-999","-999",9,"2.533",2,"2.131",2
"18DL20200722",132,20200805,59.98872,-48.8983,"639.673","3.6657","34.8748","-999","-999",9,"2.573",2,"2.157",2
"18DL20200722",132,20200805,59.989,-48.89848,"500.503","3.8055","34.8764","-999","-999",9,"2.675",2,"2.154",2
"18DL20200722",132,20200805,59.9889,-48.89832,"380.605","3.9564","34.8636","-999","-999",9,"2.875",2,"2.155",2
"18DL20200722",132,20200805,59.98884,-48.89834,"260.102","4.3278","34.8745","-999","-999",9,"3.058",2,"2.175",2
"18DL20200722",132,20200805,59.98895,-48.89846,"170.371","5.1977","34.9339","-999","-999",9,"2.665",2,"2.007",2
"18DL20200722",132,20200805,59.989,-48.89844,"99.725","6.2002","34.9554","-999","-999",9,"2.825",2,"1.986",2
"18DL20200722",132,20200805,59.98894,-48.89834,"50.288","7.453","34.8954","-999","-999",9,"3.025",2,"1.988",2
"18DL20200722",132,20200805,59.9889,-48.89836,"24.646","8.103","34.8641","34.868","297.7",2,"2.979",2,"1.946",2
"18DL20200722",132,20200805,59.98872,-48.89834,"2.72","8.2487","34.8626","34.866","298.2",2,"2.914",2,"1.92",2
"18DL20200722",136,20200806,60.17646,-48.69492,"2896.871","1.8965","34.8902","34.8924","293.8",2,"2.102",2,"1.984",2
