"EXPOCODE","STNNBR","DATE","year","latitude","longitude","PrDM","sf6_obs","Gamma","Delta","sf6_model","error","converged"
1514,99,20200802,2020,57.38421,-51.80081,2882.098,1.29,23.9403168238375,13.0998469032525,1.28999999445204,3.07798340733639e-17,TRUE
1515,99,20200802,2020,57.38402,-51.80168,2690.737,1.326,23.3233925415553,13.3889455491418,1.32599998241258,3.09317411312624e-16,TRUE
1516,99,20200802,2020,57.3843,-51.802,2481.107,1.221,24.6291023016276,12.7746007420669,1.22099999838554,2.6064771809883e-18,TRUE
1517,99,20200802,2020,57.38492,-51.80214,2249.794,1.353,22.6826605027543,13.689277535585,1.35299999937359,3.92384524632179e-19,TRUE
1518,99,20200802,2020,57.3852,-51.80316,2009.847,1.805,16.2191978210071,14.9865498992803,1.80500002831395,8.01680032811939e-16,TRUE
1519,99,20200802,2020,57.38558,-51.803,1769.726,2.312,16.0348726634361,16.034477577916,1.8534739990385,0.210246093557741,FALSE
1520,99,20200802,2020,57.38652,-51.80364,1530.01,2.63,17.5188380331392,17.5181899984775,1.79795423023391,0.692300162985651,FALSE
1521,99,20200802,2020,57.38806,-51.80382,1286.972,2.698,17.7820745334962,17.781339142454,1.78917562098005,0.825961751900998,FALSE
1522,99,20200802,2020,57.3892,-51.8035,1073.285,2.684,17.7021773996016,17.7014809308375,1.79219539357929,0.795315456033189,FALSE
1523,99,20200802,2020,57.3899,-51.80354,870.028,2.759,18.2210106638002,18.2207958809123,1.76944794111263,0.979213277248234,FALSE
1524,99,20200802,2020,57.39086,-51.80354,679.104,2.844,18.6342187792195,18.6331909249101,1.75018459711225,1.19643213559448,FALSE
1525,99,20200802,2020,57.39164,-51.8035,509.924,2.903,18.6681652254228,18.6675087547598,1.74253998637858,1.34666744321423,FALSE
1526,99,20200802,2020,57.39245,-51.80406,359.584,2.961,18.7536005896194,18.7534078118839,1.73165417092137,1.51129116747303,FALSE
1527,99,20200802,2020,57.39352,-51.80492,220.572,2.958,18.9960754008133,18.9948036216677,1.70238638488859,1.57656555045315,FALSE
1528,99,20200802,2020,57.3945,-51.80566,100.24,3.349,19.5868304351065,19.58539513507,1.6900615374749,2.75207682244515,FALSE
1529,99,20200802,2020,57.39507,-51.80612,49.737,3.467,18.7350223743549,18.7340585663927,1.70540171571205,3.10322851520626,FALSE
1530,99,20200802,2020,57.39568,-51.80642,24.471,3.268,17.4884014482207,17.4876671805902,1.54140242156324,2.98113919786369,FALSE
1531,99,20200802,2020,57.3964,-51.80662,2.734,3.033,17.1738845147393,17.1696954014516,1.37494975723621,2.74913060752907,FALSE
1532,106,20200802,2020,57.79956,-51.33552,3676.443,1.959,16.0232128067676,15.0011664976255,1.95899999751199,6.19018502157872e-18,TRUE
1533,106,20200802,2020,57.79964,-51.33564,3590.408,2.006,15.4291193957429,15.1186424178489,2.00599999877795,1.49340081641693e-18,TRUE
1534,106,20200802,2020,57.79964,-51.33522,3489.445,1.854,17.153859494102,14.8139966198814,1.85399999939504,3.65970790435057e-19,TRUE
1535,106,20200802,2020,57.79944,-51.3354,3380.139,1.546,21.1850421055437,14.4118204303205,1.54599999933132,4.47131457980773e-19,TRUE
1536,106,20200802,2020,57.79966,-51.33483,3249.865,1.393,22.9962178624172,13.5424214251635,1.39299996770218,1.04314913204665e-15,TRUE
1537,106,20200802,2020,57.79991,-51.33486,3119.641,1.247,24.8093483991656,12.688966825198,1.24699999870797,1.66933875153893e-18,TRUE
1538,106,20200802,2020,57.79976,-51.33544,2940.613,1.238,24.7637408268106,12.7106588224026,1.23799999864106,1.84671208325269e-18,TRUE
1539,106,20200802,2020,57.79996,-51.3351,2739.975,1.088,26.706772799811,11.7602366273884,1.08800006452982,4.16409723060025e-15,TRUE
1540,106,20200802,2020,57.80068,-51.33474,2519.342,1.399,22.2661199502764,13.8861024808332,1.39899999936787,3.99587934779792e-19,TRUE
1541,106,20200802,2020,57.80074,-51.33526,2290.524,1.343,22.8627967721529,13.6046649999657,1.34299996096215,1.52395351222029e-15,TRUE
1542,106,20200802,2020,57.80028,-51.33568,2039.627,1.601,19.0022064255344,14.4110530384055,1.60099999935898,4.10906232428888e-19,TRUE
1543,106,20200802,2020,57.80067,-51.33526,1789.53,2.196,15.7172967952547,15.7172460691147,1.86624689951341,0.108737107280521,FALSE
1544,106,20200802,2020,57.8008,-51.33538,1549.657,2.413,17.1647323160827,16.5397794289479,1.79344455541854,0.383848948910531,FALSE
1545,106,20200802,2020,57.80089,-51.3357,1299.891,2.558,16.9207086563905,16.9199690457004,1.81940821105677,0.545517830694362,FALSE
1546,106,20200802,2020,57.80128,-51.33584,1069.85,2.636,17.5586899899363,17.5580747818185,1.79542780233393,0.706561619489167,FALSE
1547,106,20200802,2020,57.80119,-51.33573,869.441,2.767,18.2441181419284,18.242497282888,1.76818838805304,0.997624636160079,FALSE
1548,106,20200802,2020,57.80124,-51.3361,680.186,2.794,18.3641386449674,18.3626803080068,1.76491590164407,1.05901408148904,FALSE
1549,106,20200802,2020,57.8019,-51.3356,509.82,2.941,18.8068071911138,18.8047948333766,1.74390379365684,1.43303932724118,FALSE
1550,106,20200802,2020,57.80258,-51.33488,360.209,2.9,18.6400284572155,18.6348579104047,1.74643473780336,1.33071281414679,FALSE
1551,106,20200802,2020,57.80324,-51.33454,219.978,2.955,19.0123408969627,19.0109927799324,1.70607972145067,1.55980186217172,FALSE
1552,106,20200802,2020,57.80338,-51.33493,100.309,3.172,19.442464777537,19.4415657698912,1.69238767856357,2.18925262174649,FALSE
1553,106,20200802,2020,57.8034,-51.33518,49.782,3.367,18.8397118352627,18.8393714956984,1.63060668252972,3.01506175295546,FALSE
1554,106,20200802,2020,57.80356,-51.33514,24.284,2.893,18.1850059125152,18.1849600361206,1.40852593667653,2.2036632446801,FALSE
1555,106,20200802,2020,57.80372,-51.33512,2.673,2.846,17.1703230597884,17.1701408311385,1.33714975401317,2.27662906481453,FALSE
1556,109,20200803,2020,58.19398,-50.86244,3602.439,2.318,14.8840965146891,14.8834231769016,2.053880499096,0.0697591107577769,FALSE
1557,109,20200803,2020,58.19384,-50.86143,3519.495,2.003,15.3413738893932,15.140006102619,2.00299999932865,4.50712131381576e-19,TRUE
1558,109,20200803,2020,58.19411,-50.86078,3430.243,1.817,17.5606695246012,14.7320119698096,1.81699999937907,3.85553205496899e-19,TRUE
1559,109,20200803,2020,58.1945,-50.86066,3320.551,1.507,21.6252553958447,14.1943436390412,1.50699999934027,4.35240513958048e-19,TRUE
1560,109,20200803,2020,58.1945,-50.85992,3200.183,1.359,23.380934888381,13.3621984211527,1.3589999837831,2.62987904685208e-16,TRUE
1561,109,20200803,2020,58.19456,-50.8592,3059.95,1.321,23.7363648467605,13.1956359563177,1.32099999172851,6.8417516398742e-17,TRUE
1562,109,20200803,2020,58.19486,-50.86099,2901.334,1.243,24.6261265139978,12.7760939127125,1.24299999835158,2.71730262654425e-18,TRUE
1563,109,20200803,2020,58.19478,-50.86368,2709.671,1.577,19.8535440546619,14.1972194444424,1.57699999932445,4.56373584123332e-19,TRUE
1564,109,20200803,2020,58.19494,-50.86398,2500.686,1.444,21.7973842842979,14.1104776950889,1.44399999936316,4.05570732531848e-19,TRUE
1565,109,20200803,2020,58.1949,-50.8651,2268.722,1.435,21.7219469914791,14.1469023294442,1.43499999936918,3.97927788632565e-19,TRUE
1566,109,20200803,2020,58.1951,-50.8659,2020.475,1.549,19.7486160610442,14.2240684532456,1.54899999934115,4.34082557530584e-19,TRUE
1567,109,20200803,2020,58.19554,-50.86689,1770.352,2.128,14.7961408422962,14.7960256683235,1.90600382966407,0.0492822996438173,FALSE
1568,109,20200803,2020,58.19582,-50.86744,1531.186,2.554,17.5621027314251,16.7927866025007,1.77630156407117,0.60481485724615,FALSE
1569,109,20200803,2020,58.19584,-50.86664,1290.736,2.732,17.9687037939855,17.9678852139703,1.7832027877396,0.900216149993102,FALSE
1570,109,20200803,2020,58.19588,-50.86692,1070.094,2.673,17.8513612569543,17.8240304370509,1.78772969427249,0.783703514202884,FALSE
1571,109,20200803,2020,58.19552,-50.86706,869.865,2.773,18.2690239921971,18.2687562966275,1.76983621845272,1.00633757260823,FALSE
1572,109,20200803,2020,58.19556,-50.86782,679.929,2.893,18.5818793612505,18.5803298094418,1.75379782907484,1.29778158624059,FALSE
1573,109,20200803,2020,58.19538,-50.86722,509.689,2.882,18.5894526244367,18.5836080849841,1.7476711376412,1.28670196798022,FALSE
1574,109,20200803,2020,58.19534,-50.86637,360.266,2.984,18.9940122209611,18.9915746294069,1.72701946258081,1.58000007145064,FALSE
1575,109,20200803,2020,58.1959,-50.86624,220.852,3.111,19.2551007522271,19.2535146945455,1.68642934467251,2.02940155202019,FALSE
1576,109,20200803,2020,58.19576,-50.86576,99.665,3.254,19.4612292362852,19.4587949457517,1.68930367698398,2.44827458325985,FALSE
1577,109,20200803,2020,58.19582,-50.8656,49.582,3.361,19.5489788453443,19.5485210574757,1.64253984089242,2.95310531844004,FALSE
1578,109,20200803,2020,58.1959,-50.86552,24.67,3.201,17.188322758799,17.1683380082686,1.45076688454435,3.06331595843758,FALSE
1579,109,20200803,2020,58.19602,-50.86538,3.675,2.974,17.2452734552083,17.2444932977065,1.40053977449219,2.47577708125508,FALSE
1601,118,20200804,2020,58.63454,-50.40876,3569.363,2.129,15.1132631708618,15.1131595001218,2.04867730453518,0.00645173540673389,FALSE
1602,118,20200804,2020,58.63466,-50.40838,3519.673,2.099,14.6993971425108,14.6985212128914,2.06387909856534,0.001233477717583,FALSE
1603,118,20200804,2020,58.63462,-50.40842,3429.945,1.956,15.9783152711193,15.0098450347599,1.9559999976755,5.40328855026697e-18,TRUE
1604,118,20200804,2020,58.6348,-50.40848,3320.355,1.695,19.076849151593,14.3963628058246,1.69499999931796,4.65178231498555e-19,TRUE
1605,118,20200804,2020,58.6349,-50.40812,3200.161,1.513,21.487379443287,14.2617957030154,1.51299999934087,4.34455979989355e-19,TRUE
1606,118,20200804,2020,58.63501,-50.40794,3059.955,1.311,23.9615470330023,13.0899740264925,1.31099999458956,2.92728139774478e-17,TRUE
1607,118,20200804,2020,58.63554,-50.40844,2900.25,1.231,24.8878822187733,12.6514509346521,1.23099999883537,1.35635360628591e-18,TRUE
1608,118,20200804,2020,58.63566,-50.40824,2709.523,1.23,24.7569979906149,12.7138402777424,1.22999999863743,1.85659110862352e-18,TRUE
1609,118,20200804,2020,58.63564,-50.40752,2499.802,1.431,21.9164895837384,14.053058572927,1.43099999936533,4.02810356307668e-19,TRUE
1610,118,20200804,2020,58.63626,-50.4072,2269.416,1.433,21.7431785100274,14.1366078309351,1.43299999936949,3.97541291791549e-19,TRUE
1611,118,20200804,2020,58.6361,-50.40718,2020.539,1.369,22.4425834969668,13.8024373951416,1.36899999937511,3.9048879663958e-19,TRUE
1612,118,20200804,2020,58.63694,-50.4087,1769.926,2.083,14.5032379509025,14.5029488480697,1.91722824693373,0.027480274114663,FALSE
1613,118,20200804,2020,58.6365,-50.40924,1529.127,2.341,16.1996863664356,16.1988567331452,1.8493756764383,0.241694475517495,FALSE
1614,118,20200804,2020,58.63696,-50.40888,1290.261,2.659,17.6439169209095,17.6413140191666,1.7953504323765,0.745890575656251,FALSE
1615,118,20200804,2020,58.63698,-50.40882,1069.756,2.755,17.8522454976061,17.8371486931844,1.78804344067033,0.935004987630681,FALSE
1616,118,20200804,2020,58.63756,-50.40906,870.293,2.721,17.9260252448253,17.9256422473022,1.78252912943904,0.880727574891453,FALSE
1617,118,20200804,2020,58.6375,-50.40918,679.601,2.676,17.7186342156029,17.7180031788835,1.78422189847856,0.795268182353192,FALSE
1618,118,20200804,2020,58.6378,-50.40892,509.929,2.788,18.4235291009885,18.4223148713158,1.75261175525867,1.07202881734853,FALSE
1619,118,20200804,2020,58.63836,-50.40916,360.174,2.885,18.6851980949978,18.6846821973722,1.72942514645829,1.33535324213794,FALSE
1620,118,20200804,2020,58.63882,-50.40956,220,2.918,18.7622306495791,18.7618505878672,1.71521031614919,1.44670302357794,FALSE
1621,118,20200804,2020,58.63916,-50.40946,100.122,3.228,19.4645436904727,19.4639292851825,1.68446792179361,2.38249127645214,FALSE
1622,118,20200804,2020,58.63922,-50.40951,49.82,3.371,18.7177409196517,18.717692948795,1.63365121227696,3.01838081020272,FALSE
1624,118,20200804,2020,58.63916,-50.40958,3.2,3.077,17.1483566332321,17.1474414518545,1.3987701418498,2.81645545678684,FALSE
1625,120,20200804,2020,59.05429,-49.94496,3515.918,2.195,14.4333090231703,14.4326867597878,2.07528379673956,0.0143319693230948,FALSE
1626,120,20200804,2020,59.05361,-49.94432,3449.181,2.087,14.4306258436464,14.4305879761225,2.07482534016516,0.000148222342094077,FALSE
1627,120,20200804,2020,59.05284,-49.9435,3369,2.103,15.1774990452856,15.1772722758802,2.01826146925551,0.00718061859273554,FALSE
1628,120,20200804,2020,59.05196,-49.94294,3269.141,1.613,20.1335677086258,14.1239130225551,1.61299999929753,4.93460784703167e-19,TRUE
1629,120,20200804,2020,59.051,-49.94262,3150.521,1.438,22.4225145575624,13.8123318844522,1.43799999934444,4.29764802621412e-19,TRUE
1630,120,20200804,2020,59.05012,-49.94233,3020.65,1.16,25.9698068067872,12.1272557948716,1.15999999932811,4.51437498803668e-19,TRUE
1631,120,20200804,2020,59.04902,-49.94066,2859.783,1.262,24.438455950267,12.8650827840796,1.26199999776039,5.01585517852695e-18,TRUE
1632,120,20200804,2020,59.04877,-49.93847,2660.547,1.396,22.5052805691344,13.7730192644627,1.39599999936046,4.09006553379705e-19,TRUE
1633,120,20200804,2020,59.04918,-49.9374,2440.94,1.282,23.8760156657455,13.1299852061339,1.28199999378302,3.8650802188685e-17,TRUE
1634,120,20200804,2020,59.04845,-49.93658,2209.472,1.606,19.0663897662888,14.396673445584,1.60599999935402,4.17293807338364e-19,TRUE
1635,120,20200804,2020,59.04752,-49.9352,1970.098,1.737,17.1448409299979,14.8119271086615,1.73699999943347,3.20953147133563e-19,TRUE
1636,120,20200804,2020,59.04638,-49.933,1730.166,2.376,16.5384074158608,16.5382514824228,1.83347162039644,0.294337042675262,FALSE
1637,120,20200804,2020,59.04624,-49.93093,1500.855,2.667,17.6772891382233,17.6767456738614,1.79431959454859,0.761571090058834,FALSE
1638,120,20200804,2020,59.0451,-49.9294,1280.079,2.745,18.1357453871354,18.1356501051555,1.77731402251793,0.936416151015436,FALSE
1639,120,20200804,2020,59.044,-49.92719,1071.382,2.943,18.6786591572983,18.6779442570111,1.75513539922815,1.41102230976686,FALSE
1640,120,20200804,2020,59.0432,-49.92532,870.236,2.765,18.9417008170708,17.9714256097265,1.71478722981981,1.10294686264955,FALSE
1641,120,20200804,2020,59.0423,-49.92382,680.002,2.775,18.109345008841,18.1088401401419,1.76342012299023,1.0232938475711,FALSE
1642,120,20200804,2020,59.04135,-49.92232,509.459,2.815,18.3257376233666,18.3226516077924,1.74712608605619,1.14035469608167,FALSE
1643,120,20200804,2020,59.0412,-49.92176,360.556,2.805,18.4758830504676,18.4754197136681,1.72330856205273,1.17005636692844,FALSE
1644,120,20200804,2020,59.04096,-49.92122,219.804,3.035,19.3091631835229,19.3076481037103,1.67660063549684,1.84524883348258,FALSE
1645,120,20200804,2020,59.04056,-49.9203,100.34,3.216,19.5538175159564,19.5531212141124,1.66883384324912,2.3937231165953,FALSE
1646,120,20200804,2020,59.04036,-49.92002,50.205,3.448,18.5419935124716,18.5400447175495,1.70154590684583,3.05010189949494,FALSE
1647,120,20200804,2020,59.04014,-49.91951,24.571,3.314,17.1905718409327,17.1895404714761,1.53081283737811,3.17975645693952,FALSE
1648,120,20200804,2020,59.03986,-49.91882,3.562,2.989,18.2818954501918,18.2810210329067,1.40712887914952,2.50231624298074,FALSE
1649,124,20200804,2020,59.48068,-49.47566,3445.491,2.207,14.3678325941652,14.3676831287632,2.08157094841981,0.0157324469803047,FALSE
1650,124,20200804,2020,59.48079,-49.47596,3381.176,2.037,15.1733452887145,15.1691871999869,2.035979782937,1.04084285564458e-06,TRUE
1651,124,20200804,2020,59.48064,-49.47685,3300.826,1.883,16.9031216554378,14.8631692835423,1.88299999940018,3.59789059289591e-19,TRUE
1652,124,20200804,2020,59.48016,-49.47698,3199.06,1.606,20.2258103529079,14.0988451311972,1.60599999929694,4.94298435955262e-19,TRUE
1653,124,20200804,2020,59.48034,-49.47731,3080.867,1.412,22.7856122043786,13.6412678732114,1.41199995379332,2.13505699283179e-15,TRUE
1654,124,20200804,2020,59.48002,-49.47754,2949.107,1.304,24.0776257894708,13.0353974014954,1.30399999565232,1.89023599436565e-17,TRUE
1655,124,20200804,2020,59.47978,-49.47876,2790.241,1.327,23.6005160946826,13.2592860288933,1.32699998933156,1.13815539031569e-16,TRUE
1656,124,20200804,2020,59.47923,-49.4776,2606.053,1.282,24.0621318101879,13.0425862119737,1.28199999559392,1.94135248311942e-17,TRUE
1657,124,20200804,2020,59.47902,-49.4771,2410.796,1.218,24.8128267432768,12.6872077875866,1.21799999874148,1.58387247692287e-18,TRUE
1658,124,20200804,2020,59.47858,-49.47746,2191.623,1.57,19.6523901190572,14.2495329461802,1.56999999933707,4.39473152298245e-19,TRUE
1659,124,20200804,2020,59.47875,-49.47868,1958.724,1.625,18.7328021842482,14.477781162959,1.62499999936801,3.9940913489024e-19,TRUE
1660,124,20200804,2020,59.47796,-49.47738,1727.403,2.104,14.6750159043907,14.6740946846613,1.91006992796561,0.0376088728392622,FALSE
1661,124,20200804,2020,59.47758,-49.47688,1501.9,2.365,16.0105206703436,16.0095414348234,1.85587141370728,0.259211917380428,FALSE
1662,124,20200804,2020,59.47714,-49.47864,1279.65,2.571,17.2310738433696,17.2235726896406,1.81003270157988,0.579071229264821,FALSE
1663,124,20200804,2020,59.47548,-49.47922,1066.277,2.732,17.9971276676765,17.9943950085269,1.77892513716557,0.908351694166862,FALSE
1664,124,20200804,2020,59.47414,-49.47936,873.835,2.763,18.970791054779,17.9427093064169,1.71187169302556,1.10487071772294,FALSE
1665,124,20200804,2020,59.47416,-49.47974,679.847,2.952,18.8357885077554,18.8351772718197,1.74321568529518,1.4611595194764,FALSE
1666,124,20200804,2020,59.47384,-49.47894,512.392,2.927,18.7484316987461,18.7477711660681,1.73146045930901,1.42931479335563,FALSE
1667,124,20200804,2020,59.47384,-49.47894,359.882,2.758,18.2298894002969,18.2295994871145,1.72961756928651,1.05757042380018,FALSE
1668,124,20200804,2020,59.47422,-49.47924,220.169,3.072,19.320157876355,19.3196522925424,1.68013769733977,1.93728066956665,FALSE
1669,124,20200804,2020,59.47428,-49.4792,99.849,3,19.4219944423955,19.4189495775103,1.60477184915642,1.9466615929064,FALSE
1670,124,20200804,2020,59.4741,-49.47888,50.193,3.533,17.807245437236,17.804354411606,1.68700830840938,3.40768532542161,FALSE
1671,124,20200804,2020,59.47392,-49.47852,24.564,3.09,17.7598271037732,17.7588816137709,1.46156993091332,2.65178448990564,FALSE
