"cruise_number","event","year","latitude","longitude","PrDM","sf6_obs","Gamma","Delta","sf6_model","error","converged"
2015,"99",2020,57.3753,-51.7928,1286.972,2.698,16.7033061066434,16.6993107987884,2.18274113331831,0.2654916996941,FALSE
2016,"99",2020,57.3753,-51.7928,1073.285,2.684,16.6254613874716,16.6246475872064,2.18672600831086,0.24728142281045,FALSE
2017,"99",2020,57.3753,-51.7928,870.028,2.759,17.0439217649298,17.0433861873442,2.16604164558074,0.351599610075602,FALSE
2018,"99",2020,57.3753,-51.7928,679.104,2.844,17.1696621854881,17.1690067511064,2.15989591379072,0.467998400768234,FALSE
2019,"99",2020,57.3753,-51.7928,509.924,2.903,17.4443623902677,17.4423363852955,2.14655319926105,0.572211762348192,FALSE
2020,"99",2020,57.3753,-51.7928,359.584,2.961,17.8929743833391,17.8922909257964,2.12522919529356,0.698512837999645,FALSE
2021,"99",2020,57.3753,-51.7928,220.572,2.958,17.8807493575518,17.878731509958,2.12576185916268,0.692620323064367,FALSE
2022,"99",2020,57.3753,-51.7928,100.24,3.349,19.2657407408987,19.2617470254153,2.06228202859075,1.65564313794753,FALSE
2023,"99",2020,57.3753,-51.7928,49.737,3.467,19.7389702323664,19.7005665141697,2.04034093671411,2.03535608285578,FALSE
2024,"99",2020,57.3753,-51.7928,24.471,3.268,18.9643342913331,18.9597432216262,2.07574156744272,1.42148017000394,FALSE
2025,"99",2020,57.3753,-51.7928,2.734,3.033,18.3179058503055,18.3162213646051,2.10534268718601,0.860548090017277,FALSE
2026,"106",2020,57.7998,-51.3397,3676.443,1.959,18.6398722356622,14.7692061312276,1.95899999910113,8.07962647612175e-19,TRUE
2027,"106",2020,57.7998,-51.3397,3590.408,2.006,18.1153288615053,14.9060117730893,2.00599999911081,7.90652635706203e-19,TRUE
2028,"106",2020,57.7998,-51.3397,3489.445,1.854,19.8195097199812,14.4300969462629,1.85399999907763,8.50765520541617e-19,TRUE
2029,"106",2020,57.7998,-51.3397,3380.139,1.546,23.4413513894644,13.3376456046978,1.54599999914717,7.27322087919626e-19,TRUE
2030,"106",2020,57.7998,-51.3397,3249.865,1.393,25.2212813821084,12.4711258178869,1.39299999796707,4.1328163105021e-18,TRUE
2031,"106",2020,57.7998,-51.3397,3119.641,1.247,26.9963892246999,11.5891202568913,1.24700006134424,3.76311634222421e-15,TRUE
2032,"106",2020,57.7998,-51.3397,2940.613,1.238,27.1080848410383,11.5323210366047,1.23800004327711,1.8729084715523e-15,TRUE
2033,"106",2020,57.7998,-51.3397,2739.975,1.088,29.0061850577533,10.5401695287576,1.08799999924126,5.75692728555179e-19,TRUE
2034,"106",2020,57.7998,-51.3397,2519.342,1.399,25.1498737664705,12.5059566186173,1.3989999976885,5.34303785612657e-18,TRUE
2035,"106",2020,57.7998,-51.3397,2290.524,1.343,25.8211943962277,12.1769153456899,1.34299999899243,1.01519914994266e-18,TRUE
2036,"106",2020,57.7998,-51.3397,2039.627,1.601,22.8228677628522,13.6435753672516,1.60099999915426,7.15275640992727e-19,TRUE
2037,"106",2020,57.7998,-51.3397,1789.53,2.196,16.028831468391,15.4009108661468,2.19599999844579,2.41556487491186e-18,TRUE
2038,"106",2020,57.7998,-51.3397,1549.657,2.413,15.1086268948242,15.1082965249533,2.2651976363856,0.0218455386900039,FALSE
2039,"106",2020,57.7998,-51.3397,1299.891,2.558,15.9933854604366,15.9927159807765,2.21875026025126,0.115090385919588,FALSE
2040,"106",2020,57.7998,-51.3397,1069.85,2.636,16.2583874447616,16.2581097914628,2.20522504794814,0.185567059315284,FALSE
2041,"106",2020,57.7998,-51.3397,869.441,2.767,17.0892378303584,17.0885006377198,2.16381750019396,0.363829128072259,FALSE
2042,"106",2020,57.7998,-51.3397,680.186,2.794,16.7064064076559,16.7058312171994,2.18270023196375,0.37368740640117,FALSE
2043,"106",2020,57.7998,-51.3397,509.82,2.941,17.6400348107573,17.6397367649317,2.13723757383672,0.646034037711885,FALSE
2044,"106",2020,57.7998,-51.3397,360.209,2.9,17.4332210049819,17.4326742610409,2.14713823319705,0.56680083991366,FALSE
2045,"106",2020,57.7998,-51.3397,219.978,2.955,17.8675796095969,17.8659342987399,2.12639574856979,0.686585005488218,FALSE
2046,"106",2020,57.7998,-51.3397,100.309,3.172,18.5013481100605,18.4893429830966,2.09654593614302,1.15660144346649,FALSE
2047,"106",2020,57.7998,-51.3397,49.782,3.367,19.6661340763423,19.6645814395726,2.04472110414734,1.74842147841733,FALSE
2048,"106",2020,57.7998,-51.3397,24.284,2.893,17.525503630927,17.5253652753119,2.14271898148011,0.562921606751242,FALSE
2049,"106",2020,57.7998,-51.3397,2.673,2.846,17.1402162550771,17.139522534952,2.16132980453417,0.468773276559213,FALSE
2050,"109",2020,58.1978,-50.8717,3602.439,2.318,14.9728653441913,14.972110977996,2.27248281916724,0.00207181375096247,FALSE
2051,"109",2020,58.1978,-50.8717,3519.495,2.003,18.1486532361368,14.8973352223227,2.0029999991094,7.93169218985086e-19,TRUE
2052,"109",2020,58.1978,-50.8717,3430.243,1.817,20.2383217230298,14.3005922498527,1.81699999907573,8.54279536623176e-19,TRUE
2053,"109",2020,58.1978,-50.8717,3320.551,1.507,23.8867943662272,13.1198885030383,1.50699996721996,1.07453070317266e-15,TRUE
2054,"109",2020,58.1978,-50.8717,3200.183,1.359,25.6282902024774,12.2718700257791,1.35899999882994,1.36903428258843e-18,TRUE
2055,"109",2020,58.1978,-50.8717,3059.95,1.321,26.0878433247807,12.0450179549912,1.32099999910399,8.02827035456248e-19,TRUE
2056,"109",2020,58.1978,-50.8717,2901.334,1.243,27.0460001927236,11.5639133051919,1.24300005262904,2.76981618009849e-15,TRUE
2057,"109",2020,58.1978,-50.8717,2709.671,1.577,23.0913655182847,13.510142901424,1.57699999915177,7.19487611689573e-19,TRUE
2058,"109",2020,58.1978,-50.8717,2500.686,1.444,24.6184023402238,12.7644185026406,1.44399999298043,4.92743603778858e-17,TRUE
2059,"109",2020,58.1978,-50.8717,2268.722,1.435,24.7241133698978,12.7130863091029,1.43499999443426,3.09774899494317e-17,TRUE
2060,"109",2020,58.1978,-50.8717,2020.475,1.549,23.407324143307,13.3543544218197,1.54899999914762,7.26548919896967e-19,TRUE
2061,"109",2020,58.1978,-50.8717,1770.352,2.128,16.7723990023649,15.2409128336907,2.12799999915779,7.09314451791459e-19,TRUE
2062,"109",2020,58.1978,-50.8717,1531.186,2.554,15.9521202008335,15.9478851333609,2.2207551129454,0.111052154748036,FALSE
2063,"109",2020,58.1978,-50.8717,1290.736,2.732,16.8916599707411,16.8910572310125,2.17352351947096,0.311895979304106,FALSE
2064,"109",2020,58.1978,-50.8717,1070.094,2.673,16.4915786925977,16.4907656260944,2.19343060527903,0.229986804353035,FALSE
2065,"109",2020,58.1978,-50.8717,869.865,2.773,16.6205865654282,16.6137311290249,2.18676918157835,0.343666572467321,FALSE
2066,"109",2020,58.1978,-50.8717,679.929,2.893,17.525503630927,17.5253652753119,2.14271898148011,0.562921606751242,FALSE
2067,"109",2020,58.1978,-50.8717,509.689,2.882,17.4709808203494,17.4707706150171,2.14533337395562,0.542677717927618,FALSE
2068,"109",2020,58.1978,-50.8717,360.266,2.984,17.8559513555547,17.8411508639092,2.12651077559271,0.735287769974622,FALSE
2069,"109",2020,58.1978,-50.8717,220.852,3.111,18.6973784096301,18.697155134764,2.08796997168232,1.04659043883967,FALSE
2070,"109",2020,58.1978,-50.8717,99.665,3.254,19.1661853059221,19.1609107867076,2.06667307583151,1.4097452248554,FALSE
2071,"109",2020,58.1978,-50.8717,49.582,3.361,19.519860368442,19.5015031975443,2.05058177374119,1.71719592771129,FALSE
2072,"109",2020,58.1978,-50.8717,24.67,3.201,18.6493619253085,18.6243232514248,2.08934283333472,1.23578165619827,FALSE
2073,"109",2020,58.1978,-50.8717,3.675,2.974,17.8016531838363,17.8002733169557,2.12952161779446,0.713143738012487,FALSE
2074,"118",2020,58.6315,-50.41,3569.363,2.129,16.7614947568241,15.2435383883035,2.12899999915799,7.08977129905071e-19,TRUE
2075,"118",2020,58.6315,-50.41,3519.673,2.099,17.089372522495,15.1640529456902,2.0989999991503,7.2198986232028e-19,TRUE
2076,"118",2020,58.6315,-50.41,3429.945,1.956,18.6734608405334,14.7602402985421,1.95599999910096,8.08270841890968e-19,TRUE
2077,"118",2020,58.6315,-50.41,3320.355,1.695,21.7916168759471,14.1687530416126,1.69499999910598,7.9926773502717e-19,TRUE
2078,"118",2020,58.6315,-50.41,3200.161,1.513,23.817891381511,13.153471018671,1.51299996253167,1.40387558616023e-15,TRUE
2079,"118",2020,58.6315,-50.41,3059.955,1.311,26.2095791156581,11.9845335615404,1.31099999913105,7.55076457903883e-19,TRUE
2080,"118",2020,58.6315,-50.41,2900.25,1.231,27.1951353613006,11.487935222462,1.23100003263797,1.06523694758959e-15,TRUE
2081,"118",2020,58.6315,-50.41,2709.523,1.23,27.2075836919143,11.4815794291731,1.23000003132233,9.81088291024545e-16,TRUE
2082,"118",2020,58.6315,-50.41,2499.802,1.431,24.7711904307609,12.6902180800119,1.43099999497755,2.52249639699261e-17,TRUE
2083,"118",2020,58.6315,-50.41,2269.416,1.433,24.7476446604242,12.7016564483239,1.43299999471319,2.7950377476768e-17,TRUE
2084,"118",2020,58.6315,-50.41,2020.539,1.369,25.5081676703062,12.3308201764347,1.36899999866935,1.7706419240853e-18,TRUE
2085,"118",2020,58.6315,-50.41,1769.926,2.083,17.2648681626907,15.1210012347226,2.08299999914487,7.31241563883699e-19,TRUE
2086,"118",2020,58.6315,-50.41,1529.127,2.341,15.611058445207,15.6107542941197,2.23859139576013,0.0104875222223594,FALSE
2087,"118",2020,58.6315,-50.41,1290.261,2.659,16.4114451971507,16.4078127348172,2.19736979603994,0.213102445208203,FALSE
2088,"118",2020,58.6315,-50.41,1069.756,2.755,17.0217333434485,17.0209816449437,2.16712190606492,0.345600653328743,FALSE
2089,"118",2020,58.6315,-50.41,870.293,2.721,16.8302840203382,16.8296679379082,2.17655452736904,0.296420872668354,FALSE
2090,"118",2020,58.6315,-50.41,679.601,2.676,16.5827937515571,16.5819065702118,2.18885582172936,0.237309450422978,FALSE
2091,"118",2020,58.6315,-50.41,509.929,2.788,16.856798667172,16.8560733462773,2.17524027428436,0.375474481459106,FALSE
2092,"118",2020,58.6315,-50.41,360.174,2.885,17.4868228385533,17.4866760146213,2.14457449030403,0.548229935408542,FALSE
2093,"118",2020,58.6315,-50.41,220,2.918,17.7460148981444,17.7439088675539,2.13213540601515,0.61758316007898,FALSE
2094,"118",2020,58.6315,-50.41,100.122,3.228,19.0397243730588,19.0396249156258,2.07250101637825,1.33517790115091,FALSE
2095,"118",2020,58.6315,-50.41,49.82,3.371,19.3477865158489,19.345345133353,2.05869358947098,1.72214811511556,FALSE
2096,"118",2020,58.6315,-50.41,3.2,3.077,18.5268891004241,18.5265170533048,2.09575638527524,0.962839031438107,FALSE
2097,"120",2020,59.0615,-49.9583,3515.918,2.195,16.041149124605,15.4022515498863,2.19499999916359,6.99580289875882e-19,TRUE
2098,"120",2020,59.0615,-49.9583,3449.181,2.087,17.220953752371,15.131810248996,2.08699999914631,7.2878966195095e-19,TRUE
2099,"120",2020,59.0615,-49.9583,3369,2.103,17.0455663785596,15.1747410065833,2.10299999915152,7.19917476980403e-19,TRUE
2100,"120",2020,59.0615,-49.9583,3269.141,1.613,22.6894146472627,13.7103077308265,1.61299999915461,7.1468609583741e-19,TRUE
2101,"120",2020,59.0615,-49.9583,3150.521,1.438,24.6888436334891,12.7302154031873,1.43799999398709,3.61551207529838e-17,TRUE
2102,"120",2020,59.0615,-49.9583,3020.65,1.16,28.0866447984806,11.0272435514221,1.16000000034304,1.17677840671667e-19,TRUE
2103,"120",2020,59.0615,-49.9583,2859.783,1.262,26.8108007553197,11.6831197623462,1.26199999918481,6.64536770552071e-19,TRUE
2104,"120",2020,59.0615,-49.9583,2660.547,1.396,25.1855617594082,12.4885530162581,1.39599999783432,4.69017886346689e-18,TRUE
2105,"120",2020,59.0615,-49.9583,2440.94,1.282,26.5644659494655,11.8071768327029,1.28199999917154,6.86339295043608e-19,TRUE
2106,"120",2020,59.0615,-49.9583,2209.472,1.606,22.7671981416979,13.6713773109164,1.6059999991545,7.14865937670125e-19,TRUE
2107,"120",2020,59.0615,-49.9583,1970.098,1.737,21.3417251395808,14.4078377692528,1.73699999899294,1.01417742821053e-18,TRUE
2108,"120",2020,59.0615,-49.9583,1730.166,2.376,14.7336031996062,14.7332872920119,2.28547756944921,0.00819431043282302,FALSE
2109,"120",2020,59.0615,-49.9583,1500.855,2.667,16.4525804277221,16.4519950686514,2.19539886381766,0.222407631648478,FALSE
2110,"120",2020,59.0615,-49.9583,1280.079,2.745,16.7030237812021,16.7028310211889,2.18288116862595,0.315977580585332,FALSE
2111,"120",2020,59.0615,-49.9583,1071.382,2.943,17.6398362832414,17.6390650407174,2.1372314143858,0.649263013562713,FALSE
2112,"120",2020,59.0615,-49.9583,870.236,2.765,17.0773927935626,17.076951168229,2.16440646265559,0.36071259709987,FALSE
2113,"120",2020,59.0615,-49.9583,680.002,2.775,16.6195811984792,16.6194316450481,2.18704162647553,0.345695048997545,FALSE
2114,"120",2020,59.0615,-49.9583,509.459,2.815,17.104052841847,17.1037592781797,2.16310821498567,0.424962899369167,FALSE
2115,"120",2020,59.0615,-49.9583,360.556,2.805,16.7556320221754,16.7553444663007,2.18026400877907,0.390295058726799,FALSE
2116,"120",2020,59.0615,-49.9583,219.804,3.035,18.0991627037968,18.0985934628565,2.11555319592345,0.845382425526574,FALSE
2117,"120",2020,59.0615,-49.9583,100.34,3.216,18.9738232992847,18.973249134667,2.07544630807126,1.30086272417227,FALSE
2118,"120",2020,59.0615,-49.9583,50.205,3.448,19.7027192878858,19.7023329454647,2.04316211316165,1.97356948829644,FALSE
2119,"120",2020,59.0615,-49.9583,24.571,3.314,19.4366988280687,19.4358753852533,2.05481695954419,1.58554192937153,FALSE
2120,"120",2020,59.0615,-49.9583,3.562,2.989,17.8721821309613,17.8715387132555,2.12621152791552,0.744403947561874,FALSE
2121,"124",2020,59.4848,-49.4797,3445.491,2.207,15.9124921618546,15.4342439411443,2.20699999916144,7.031789621395e-19,TRUE
2122,"124",2020,59.4848,-49.4797,3381.176,2.037,17.7717902350501,14.9942658798449,2.03699999912546,7.64811660363232e-19,TRUE
2123,"124",2020,59.4848,-49.4797,3300.826,1.883,19.492479803021,14.5280992344824,1.88299999908359,8.39798849839929e-19,TRUE
2124,"124",2020,59.4848,-49.4797,3199.06,1.606,22.7671981416979,13.6713773109164,1.6059999991545,7.14865937670125e-19,TRUE
2125,"124",2020,59.4848,-49.4797,3080.867,1.412,24.9955932022633,12.5811078460561,1.411999996877,9.75312673066147e-18,TRUE
2126,"124",2020,59.4848,-49.4797,2949.107,1.304,26.2949900990419,11.9419916733353,1.30399999914481,7.31345239994087e-19,TRUE
2127,"124",2020,59.4848,-49.4797,2790.241,1.327,26.0149607579454,12.0811474143142,1.32699999908211,8.42522434465744e-19,TRUE
2128,"124",2020,59.4848,-49.4797,2606.053,1.282,26.5644659494655,11.8071768327029,1.28199999917154,6.86339295043608e-19,TRUE
2129,"124",2020,59.4848,-49.4797,2410.796,1.218,27.3572073028218,11.405016867425,1.21800001876893,3.52272840416145e-16,TRUE
2130,"124",2020,59.4848,-49.4797,2191.623,1.57,23.1700801046786,13.4712160927863,1.56999999915079,7.21154667609246e-19,TRUE
2131,"124",2020,59.4848,-49.4797,1958.724,1.625,22.5564880859487,13.7770774830465,1.62499999915399,7.15725661236395e-19,TRUE
2132,"124",2020,59.4848,-49.4797,1727.403,2.104,17.0346191003117,15.1774085037553,2.10399999915182,7.1941415938809e-19,TRUE
2133,"124",2020,59.4848,-49.4797,1501.9,2.365,16.2560709046537,16.2555824489516,2.20533568366293,0.0254926939113839,FALSE
2134,"124",2020,59.4848,-49.4797,1279.65,2.571,16.2056624526123,16.2047526450776,2.20788441995794,0.13185292446928,FALSE
2135,"124",2020,59.4848,-49.4797,1066.277,2.732,16.8916599707411,16.8910572310125,2.17352351947096,0.311895979304106,FALSE
2136,"124",2020,59.4848,-49.4797,873.835,2.763,17.0643118799701,17.0642568493466,2.16505922876772,0.357533165901857,FALSE
2137,"124",2020,59.4848,-49.4797,679.847,2.952,17.6776045493361,17.6766503379653,2.13542563951534,0.666793686200923,FALSE
2138,"124",2020,59.4848,-49.4797,512.392,2.927,17.561538977309,17.5600477313018,2.14094829782599,0.617877278490661,FALSE
2139,"124",2020,59.4848,-49.4797,359.882,2.758,17.0405787389478,17.040413688698,2.16621767559781,0.350206319474863,FALSE
2140,"124",2020,59.4848,-49.4797,220.169,3.072,18.3401761182282,18.3401218304812,2.10436600615304,0.936315546048224,FALSE
2141,"124",2020,59.4848,-49.4797,99.849,3,17.931488355487,17.9310344657292,2.12342199445476,0.768388999805678,FALSE
2142,"124",2020,59.4848,-49.4797,50.193,3.533,19.9903773442226,19.9863001578588,2.03056977844137,2.25729657065271,FALSE
2143,"124",2020,59.4848,-49.4797,24.564,3.09,18.4225301361623,18.4224343442271,2.10056316248017,0.978985255441243,FALSE
2144,"124",2020,59.4848,-49.4797,2.732,2.953,17.6893486168246,17.6818785123286,2.13465146488492,0.669694324925004,FALSE
2145,"128",2020,59.7475,-49.1698,3267.607,2.293,14.5138656761933,14.3770569933486,2.29299999905982,8.83941648312641e-19,TRUE
2146,"128",2020,59.7475,-49.1698,3199.816,2.216,15.8149888247248,15.4551429747608,2.21599999881694,1.39963276295894e-18,TRUE
2147,"128",2020,59.7475,-49.1698,3121.968,2.165,16.3617307853372,15.3161880802713,2.16499999730126,7.28321621396523e-18,TRUE
2148,"128",2020,59.7475,-49.1698,3020.668,1.97,18.517067701522,14.8023999147935,1.96999999910463,8.0169101617401e-19,TRUE
2149,"128",2020,59.7475,-49.1698,2900.518,2.031,17.8381639833928,14.9773766974697,2.03099999912266,7.69720762377525e-19,TRUE
2150,"128",2020,59.7475,-49.1698,2769.946,1.624,22.5675452409863,13.7715113801368,1.62399999915409,7.15563367170536e-19,TRUE
2151,"128",2020,59.7475,-49.1698,2620.728,1.339,25.8695555662439,12.1530509621232,1.33899999902014,9.60126432940933e-19,TRUE
2152,"128",2020,59.7475,-49.1698,2460.329,1.366,25.5441684645444,12.313166372215,1.36599999872357,1.62927032952862e-18,TRUE
2153,"128",2020,59.7475,-49.1698,2259.497,1.461,24.4195339394837,12.8609531914828,1.46099998914764,1.1777364309956e-16,TRUE
2154,"128",2020,59.7475,-49.1698,2059.927,1.519,23.7491241057921,13.187019439885,1.51899995728232,1.82479990514502e-15,TRUE
2155,"128",2020,59.7475,-49.1698,1849.903,1.604,22.7894549771605,13.6602560891059,1.60399999915442,7.1500374411086e-19,TRUE
2156,"128",2020,59.7475,-49.1698,1639.713,2.061,17.5068751850907,15.0609689302662,2.06099999913617,7.46204391798453e-19,TRUE
2157,"128",2020,59.7475,-49.1698,1430.425,2.39,14.8547533620988,14.8542793620781,2.27888116022325,0.0123473965533308,FALSE
2158,"128",2020,59.7475,-49.1698,1230.496,2.625,16.1975942887522,16.1974275051331,2.20831979658925,0.173622391914423,FALSE
2159,"128",2020,59.7475,-49.1698,1029.166,2.532,15.56540989874,15.5653813565275,2.24099191185,0.0846857073687155,FALSE
2160,"128",2020,59.7475,-49.1698,840.526,2.577,16.2887698546056,16.2883698629366,2.20367942769152,0.139368249708731,FALSE
2161,"128",2020,59.7475,-49.1698,661.604,2.708,16.7578566055149,16.7570561132519,2.18013661873756,0.278639749277816,FALSE
2162,"128",2020,59.7475,-49.1698,478.908,2.783,16.6736108426735,16.6731526994371,2.18433659439119,0.358397873215137,FALSE
2163,"128",2020,59.7475,-49.1698,329.228,2.809,16.9783355094148,16.9776598641159,2.16925443057011,0.40927439360518,FALSE
2164,"128",2020,59.7475,-49.1698,209.012,2.979,17.8140899354295,17.8133319317804,2.12895341344043,0.722579199321584,FALSE
2165,"128",2020,59.7475,-49.1698,99.217,3.393,19.6172093581946,19.6157183321391,2.04686268816445,1.81208566231584,FALSE
2166,"128",2020,59.7475,-49.1698,49.284,3.444,19.5848891303257,19.5837366994747,2.04828959993986,1.94800752083605,FALSE
2167,"128",2020,59.7475,-49.1698,24.655,3.318,19.4792473964001,19.4791784755799,2.05296638424211,1.60031004899749,FALSE
2168,"128",2020,59.7475,-49.1698,3.283,3.013,17.984779996667,17.9843508183824,2.12091679303076,0.795812448156531,FALSE
2169,"132",2020,59.985,-48.8995,3054.527,2.228,15.6870402845624,15.4875599813132,2.22799999895275,1.09673874343111e-18,TRUE
2170,"132",2020,59.985,-48.8995,2940.798,2.212,15.8576981516853,15.4443186871501,2.21199999875902,1.54004399972162e-18,TRUE
2171,"132",2020,59.985,-48.8995,2860.388,1.915,19.1324778971328,14.6318597060229,1.9149999990872,8.33211647396293e-19,TRUE
2172,"132",2020,59.985,-48.8995,2759.804,1.609,22.7338403897283,13.6880604921415,1.60899999915458,7.14728519950906e-19,TRUE
2173,"132",2020,59.985,-48.8995,2639.841,1.476,24.2449471659273,12.9457167408874,1.4759999842119,2.49264176793226e-16,TRUE
2174,"132",2020,59.985,-48.8995,2499.541,1.111,28.7107901509614,10.6979659365332,1.11099999927025,5.32540951566984e-19,TRUE
2175,"132",2020,59.985,-48.8995,2339.767,1.228,27.2324897416215,11.46885659509,1.22800002882887,8.3110370464288e-16,TRUE
